Subject,Segment,APPG_SpectralEntropy,JPPG_SpectralEntropy,APPG_AttentionEntropy,JPPG_AttentionEntropy,APPG_DispersionEntropy,JPPG_DispersionEntropy,APPG_SlopeEntropy,JPPG_SlopeEntropy
93,Segment 2,2.4609520108388954,4.052066533711974,11.036173417358711,11.036173591485113,1.0324202966440985,1.2135032407601207,0.01930002057213434,0.0022113600903689162
93,Segment 3,2.460217796358825,4.132795082653558,11.036173513959374,11.036173606817638,1.4817689038370137,1.2274786944777525,0.02806000248453164,0.0022113600903689162
95,Segment 1,2.4320670978913923,4.029969046818141,11.036173106151868,11.036173603302526,1.0528395248874591,1.6154078708343635,0.07120221254965053,0.007586461223487702
95,Segment 2,2.732906513701711,3.9404059850274797,11.036173579776037,11.036173609129946,1.3789060008042697,1.6183321018627785,0.019686760139067876,0.0
95,Segment 3,2.7721022893062597,3.898997591381763,11.03617359066018,11.036173609271865,1.4525490657041915,1.9248373008306474,0.014264463973395104,0.0
96,Segment 1,2.4275111879630216,3.947517828503111,11.036173046018256,11.036173603095808,1.5651140528400316,1.8988336563905008,0.1685443371356516,0.008538842175868654
96,Segment 2,2.6555983351491523,3.953803452597988,11.03617356102824,11.036173608942063,1.4442255506870476,1.98955884545533,0.05168231619811874,0.0
96,Segment 3,2.5317234975794967,3.9962309575767714,11.036173521053769,11.036173607947035,1.4481415806607956,1.9775473800006649,0.06807631431977035,0.0022113600903689162
97,Segment 1,2.615919635902249,3.879420016335917,11.036170993604077,11.036173505055729,1.3487145737115793,0.8961507232901206,0.21030791049211112,0.01986566195758176
97,Segment 2,2.668779861647882,3.8473918088057615,11.036173458363148,11.036173607579176,1.232501927670117,1.0166254209447048,0.031034225531952134,0.0015818705213749345
97,Segment 3,2.8287448054450848,3.9523301973786844,11.036173562657241,11.03617360891992,1.657220900466902,2.1328854955266836,0.04477821659714348,0.0
98,Segment 1,2.692143666113358,3.8541320786646383,11.036173537393966,11.036173608571971,1.5686560068582514,2.02351909106274,0.054280775808633816,0.0
98,Segment 2,2.7802780896506554,3.853007797867396,11.036173587096282,11.036173608939897,1.565783416374128,1.5612382632102166,0.017442813653139044,0.0022113600903689162
98,Segment 3,2.700318101547831,3.9362739515264895,11.036173603210099,11.03617360944843,1.827765941697793,1.7719968477226842,0.005375101133118786,0.0
99,Segment 1,2.512430582853669,4.01496166140413,11.036173197100908,11.036173605035177,1.385872026672267,2.02659513748809,0.1767472852427947,0.0015818705213749345
99,Segment 2,2.6825347805467468,3.912109805383328,11.036173571270304,11.036173609069445,1.5683028661540295,1.8574155802509849,0.037007194492865624,0.0
99,Segment 3,2.6822217586180037,3.9435604287876007,11.036173570126225,11.036173609070552,1.6727419864510154,2.2890959052890323,0.04866788178799382,0.0
100,Segment 1,2.7885427907427394,3.8791180759488113,11.036173473312687,11.03617360779618,1.4149722185641813,1.744677459365588,0.05240727569185858,0.0
100,Segment 2,2.5676675153534436,4.007353519297261,11.036173554880206,11.036173607985884,1.6868845470342324,1.5132377925805172,0.032103326721398096,0.0022113600903689162
100,Segment 3,2.7744296781409874,3.945884324685002,11.036173587471254,11.03617360871089,1.3906874819071198,0.9631666989464822,0.01386107125546899,0.0022113600903689162
103,Segment 1,2.694161836393196,3.981615480447022,11.036173586032616,11.036173609223972,1.5926704660548976,1.8141055014458316,0.01909384942581239,0.0
103,Segment 2,2.703115746063705,3.920645675640235,11.036173582492324,11.036173609207,1.5788066557619942,2.0389153092262022,0.030510120116782426,0.0
103,Segment 3,2.695756698837167,3.939280438964493,11.036173575619372,11.036173609079224,1.4758123234151834,1.531522136592666,0.030860280827977468,0.0
104,Segment 1,2.625375620838812,4.06011831472475,11.03615147106485,11.036171699492277,1.3391466173745565,0.2649347993895055,0.11385057841584938,0.0324787302050909
104,Segment 2,2.506321741244989,4.054398470501218,11.03617347573539,11.036173607398705,1.3925228400203777,1.9078913911859645,0.07123074583458983,0.0022113600903689162
104,Segment 3,2.6502301698086153,4.03300690844467,11.03617345556297,11.03617360752497,1.3127444919747882,1.7691150785202732,0.0650463066182907,0.0
105,Segment 1,2.559254418179983,4.039324822100956,11.036173469103023,11.036173607251895,1.3585080827264686,1.8083947288482678,0.06796824435465257,0.0022113600903689162
105,Segment 2,2.6102040418983226,3.9843147680667563,11.036172793873138,11.036173539220544,1.3461339833241255,0.4562938083305407,0.05741032450416815,0.0022113600903689162
105,Segment 3,2.5847789223768523,4.026994203229602,11.036172459407982,11.036173515646018,1.3291457298583778,0.2833397264196523,0.0454958931182632,0.0022113600903689162
106,Segment 1,2.405013547080763,3.942522032464641,11.036173572836622,11.036173609082432,1.4492965108638813,1.515884900352273,0.021473477199191498,0.0
106,Segment 2,2.6859290220520293,3.7131285282907878,11.036173602550212,11.036173609444052,1.591327708323352,1.9109768619831362,0.003163741042749869,0.0
106,Segment 3,2.3469118218329585,4.043264277263001,11.0361735489912,11.036173604590806,1.2311245820440204,0.2679955898721246,0.004623574259307946,0.0022113600903689162
107,Segment 1,2.7704402172055214,3.900617885398335,11.036173458733195,11.036173607844095,1.7518396406990038,2.0809595501886142,0.12284857255186701,0.0
107,Segment 2,2.6051702398966197,3.973340519454681,11.036173607682738,11.036173609500356,1.6490427301663808,2.1824938140591255,0.0,0.0
107,Segment 3,2.642233283501005,3.8659731407582005,11.036173601834252,11.03617360925644,1.4579406918158002,1.1977159958368138,0.0022113600903689162,0.0
108,Segment 1,2.661785157731727,3.9787482471925366,11.036173598224526,11.03617360938454,1.5418185637762196,1.76716902356313,0.00970837040459968,0.0
108,Segment 2,2.7972243680759195,3.887965207148516,11.036173599934099,11.0361736094127,1.6783893155879521,1.9746477588490854,0.0056451204629873065,0.0
108,Segment 3,2.7697462946973914,3.8856086590731627,11.036173600462671,11.036173609411597,1.8458574680188438,1.782075430386242,0.004692739510606354,0.0
110,Segment 1,2.3760779968435988,3.954613484679734,11.036171275244213,11.036173583915012,1.1858806297186364,1.5150679999827887,0.1585796520342588,0.051740505319389035
110,Segment 2,2.388592539662832,4.079294410461484,11.036173499084141,11.036173608298373,1.501987568865741,1.8093170600360167,0.07559732140805586,0.0
110,Segment 3,2.5832654359821223,3.994679846201298,11.036173431435968,11.036173607657116,1.189854350094456,1.5628014229147613,0.08859014555264902,0.0
111,Segment 1,2.7343896647478907,3.835123716684753,11.036173424292315,11.036173607593458,1.7002403877467294,1.7110949231296262,0.10865194922219704,0.0
111,Segment 2,2.5797066016635113,3.9553229733885424,11.036173362091487,11.036173585435908,1.350887034907784,1.3919013882995541,0.014029338938479186,0.0022113600903689162
111,Segment 3,2.6641897336725626,3.9410197778578757,11.036173581587754,11.036173609114844,1.649945660969099,1.8221093455469897,0.023193678223163247,0.0
112,Segment 1,2.6109030645291478,3.9833753268958394,11.036172723753882,11.03617358258294,1.5265725171833004,1.4571209073780045,0.19281981383522176,0.011379691835231555
112,Segment 2,2.800498316626828,3.875830414700923,11.03617352992607,11.036173608525383,1.47971510674543,2.19776720568676,0.07169596018075217,0.0
112,Segment 3,2.6721027876002665,3.9346018570208847,11.03617357122756,11.036173609057107,1.7218655952409807,1.9819837081373124,0.03829344295866168,0.0
113,Segment 1,2.7875674807192596,3.8280922454480732,11.036173344752441,11.036173605622633,1.7062623479463586,1.784006596506034,0.1423663816976464,0.0022113600903689162
113,Segment 2,2.582517759677278,3.510541509746838,11.03617357693996,11.036173609195483,1.5812061759019889,1.660387958731466,0.028335338882152006,0.0
113,Segment 3,2.64788935405916,3.833072025185749,11.036173603377865,11.036173609459986,1.4273967039791717,1.918312667162995,0.0,0.0
114,Segment 1,2.5503839384554823,4.010831125337238,11.036173558505125,11.036173608936238,1.4526565444913933,1.8329702639095167,0.05108541302468469,0.0
114,Segment 2,2.558068286918462,3.9386100100661365,11.036173548032622,11.036173608763885,1.6360004571600046,2.1203258568364896,0.06195799459026354,0.0
114,Segment 3,2.764384737794727,3.7107544247173956,11.036173538243817,11.036173603951514,0.994409522076457,0.7603188296229272,0.021564252716021703,0.0022113600903689162
115,Segment 1,2.727504589116724,3.790253726666322,11.036173528081903,11.036173608542772,1.303366411996588,1.7624009818471107,0.05754458393745612,0.0
115,Segment 2,2.83573791894425,3.841751745180348,11.03617347478632,11.036173607236105,1.490943477248129,1.392047436765386,0.05634945298301474,0.003163741042749869
115,Segment 3,2.778861115997734,3.7983483620012493,11.036173581708397,11.036173609188614,1.5908778480820625,2.1278936616232826,0.037789983154663115,0.0
116,Segment 1,2.7919939468508375,3.79783279915146,11.036173196808875,11.036173604432365,1.504980352301855,1.7789965675022772,0.10984719538191566,0.006004590702112768
116,Segment 2,2.6016153887430464,3.884097158613055,11.036173455223057,11.036173607848834,1.5817084336406075,1.9044632292134056,0.10264205941102063,0.0
116,Segment 3,2.760607192127925,3.8715791577060283,11.036173583544954,11.036173609138327,1.5739022258011048,1.8092268388350206,0.02578080175043758,0.0
119,Segment 1,2.647525064962489,3.8274382001298237,11.036173490879214,11.03617360819548,1.5714076452601844,2.214828096422621,0.11114466472567523,0.0
119,Segment 2,2.723982766233436,3.7435913474352223,11.036173539924436,11.036173608505067,1.7551149807581023,1.5980755838013612,0.05691545432167476,0.0015818705213749345
119,Segment 3,2.8337671743494117,3.8427817012134944,11.036173441484792,11.036173605710765,1.596322410237681,1.345629473956095,0.05694476816348135,0.005375101133118786
120,Segment 1,2.7492144895809463,3.8254478666102414,11.036173595696871,11.036173609254972,1.730767862480284,1.569733090570175,0.01006784064372514,0.0
120,Segment 2,2.694699910442649,3.615203409978431,11.036173573353729,11.036173609138537,1.7343825913587043,2.056698295403627,0.0417109101335001,0.0
120,Segment 3,2.784306581998028,3.677373993421773,11.036173558230054,11.036173608975373,1.5972694791708573,1.8715003602914462,0.05740757804243258,0.0
122,Segment 1,2.8031756125054645,3.7913400830051383,11.036172419532827,11.036173518338899,1.076671304891029,0.67518452493546,0.1260084183810273,0.008215950792481684
122,Segment 2,2.7265287681652777,3.8741246032225303,11.036173524068085,11.0361736084598,1.2073390262483115,1.822046380800098,0.057677597372301104,0.0
122,Segment 3,2.864639341593197,3.8945768323364267,11.036172881662571,11.036173596283797,1.6303080668963432,1.1054085287547302,0.07884190577986931,0.024594980323926603
123,Segment 1,2.7041033358990556,3.812356272233893,11.036173243477434,11.03617360507798,1.283310847997595,1.7972020677562315,0.1248218950067793,0.008538842175868656
123,Segment 2,2.7843803582359947,3.811840757488311,11.036173227161957,11.036173605072218,1.519943540937383,1.5966097670955592,0.11290447241120338,0.004745611564124804
123,Segment 3,2.859235803794337,3.934306943385129,11.036173279473031,11.036173603451466,1.059575049400679,0.8518935703220549,0.0588531625752092,0.010750202266237572
124,Segment 1,2.5467515535834226,3.950875128525774,11.036170878002661,11.036173562225919,1.532281786406174,1.8438956499925538,0.24329500373967522,0.04123471965730962
124,Segment 2,2.3269274444661128,4.0361212568482845,11.036171570998523,11.03617354583966,1.1731334876266313,1.5471092964054443,0.10635131407829052,0.02798118571077839
124,Segment 3,2.532381521015997,3.9958420695828587,11.036173507593919,11.03617360443599,1.491552467641355,1.1605576069159032,0.05346670740016151,0.0022113600903689162
125,Segment 1,2.717459763069123,3.9655828795459556,11.036172703572156,11.036173598102504,1.722920279828137,1.9921975870279292,0.20154355820763456,0.017924321197081358
125,Segment 2,2.728550369902773,4.005286668173112,11.03617352327108,11.036173607599384,0.36724903215715987,0.5400821561667688,0.024827096190483365,0.0022113600903689162
125,Segment 3,2.700732341697201,3.947343283408917,11.036173507012478,11.036173607879586,1.4670609693502414,1.6644744336502162,0.051279643386617876,0.0022113600903689162
126,Segment 1,2.7237888996744486,3.652676776220125,11.036173566100555,11.036173609036224,1.8843325700358926,2.020251474681525,0.05676913889872081,0.0
126,Segment 2,2.904457297681879,3.8052304160649078,11.036172750619102,11.03617359139436,1.3263747461201738,0.9963498381673925,0.1087989845515762,0.021701258611045254
126,Segment 3,2.7688701614324454,3.75268748165847,11.036173515250802,11.036173608470435,1.8477190533749712,2.085989522477893,0.07327251363437527,0.0
127,Segment 1,2.4632604167977012,4.043784655017151,11.036173182987595,11.036173603863674,1.5848050465150374,2.19911659827487,0.17810042765664355,0.0022113600903689162
127,Segment 2,2.4707400850245533,3.9688001299941766,11.036173505785086,11.03617360827095,1.262312128920351,2.00869623253949,0.06100198113091664,0.0
127,Segment 3,2.4808322757728662,4.010148659141341,11.036173566333645,11.03617360906463,1.4637383393376109,2.273693188453831,0.045646463708019336,0.0
128,Segment 1,2.2642848979149233,4.059846773261103,11.03617335998333,11.036173606504487,1.4548126260762413,1.9090568644224863,0.09143167920106078,0.0022113600903689162
128,Segment 2,2.3202379371592254,4.0485692102858835,11.03617343664303,11.036173607834101,1.4751303650164902,1.826195311414596,0.0807489935427121,0.0015818705213749345
128,Segment 3,2.1503560902711807,4.016206806844419,11.036173582573653,11.036173609143916,1.3791872828025586,2.0313023090179536,0.020309266038212315,0.0
130,Segment 1,2.6897481078506247,3.8487278076726303,11.03615933588722,11.036173418814869,1.473312264606657,1.3322536873487236,0.21712336583130362,0.10307432740841048
130,Segment 2,2.448327847079818,3.956907930561497,11.036167985710497,11.036173535003538,1.0783512520949403,1.2207347595995417,0.17387934279011372,0.06487731902885527
130,Segment 3,2.7130027904113194,4.023390435139584,11.036173303941613,11.036173605149894,0.9759852696277689,1.441017508681507,0.0885233668098735,0.00695697165449372
131,Segment 1,2.5279764484304574,4.02291859322195,11.03617239003755,11.036173578689414,1.714328151701519,1.8314365517426492,0.2805633225425269,0.02308227505385008
131,Segment 2,2.6688031332563824,3.9655713390349825,11.036172828879309,11.036173600098378,1.6797691411402158,2.1790537138125883,0.21502918396642726,0.01486632426136839
131,Segment 3,2.63557683554806,3.95450699188926,11.036173516412859,11.036173608421162,1.6884423658550083,1.4674702901855747,0.05895686216824759,0.0
134,Segment 1,2.5194849989244865,3.7736468779508514,11.036173252682097,11.036173605319403,1.9046342037703723,1.9911329777636166,0.21482155436979622,0.0022113600903689162
134,Segment 2,2.617030826160629,3.9744818805748756,11.036172813450644,11.036173573132796,1.5139673786849335,1.1918555113488707,0.19555650670174468,0.003793230611743851
134,Segment 3,2.79991893098007,3.850582566874687,11.036173529009423,11.036173608429543,1.386217294441545,1.8330769245150074,0.06393061509743878,0.0
135,Segment 1,2.7881454933911214,3.8408184693619507,11.036173434946827,11.036173601110889,1.6218285041238567,1.0951139507656593,0.08835730977966698,0.0022113600903689162
135,Segment 2,2.745473929512708,3.686773478724738,11.036173549171888,11.036173608799794,1.5438098403710014,1.665596962791242,0.05266728354605963,0.0
135,Segment 3,2.717748492329578,3.66719041286649,11.036173486165314,11.036173606089543,1.612806301619818,1.709615099149103,0.09436721754953159,0.0022113600903689162
136,Segment 1,2.722947761384581,3.7240879321028424,11.036173531526615,11.036173608476993,1.606606915462387,1.8288482968338664,0.054286452829598285,0.0
136,Segment 2,2.7081603412264417,3.6442744298539442,11.036173527547561,11.036173608519862,1.6977329147850346,1.8872502225131846,0.06850627441776751,0.0
136,Segment 3,2.618608995659485,3.6224373271329844,11.036173596927714,11.0361736093753,1.802105757179051,2.253406616425394,0.007226990984362241,0.0
137,Segment 1,2.840442412732397,3.8717539291294845,11.036173573252608,11.036173609054757,1.7124716029828124,2.1864275160905033,0.04392227022386902,0.0
137,Segment 2,2.803456109042804,3.7972055071647186,11.036173418501438,11.036173606931749,1.445862930986841,1.7153823549200187,0.10784391778790181,0.0015818705213749345
137,Segment 3,2.7604455916155577,3.625469382423168,11.036173575549341,11.036173609166552,2.027833081760819,2.212158742498875,0.046419942841886414,0.0
138,Segment 1,2.683156290189122,3.9850969702122514,11.036173590569367,11.036173609306811,1.582066582136673,1.907498463901921,0.00865556241293367,0.0
138,Segment 2,2.5703272930564816,3.9689469509532547,11.03617355486099,11.036173607136163,1.337524316404524,0.9580064814391298,0.023469014620783612,0.0022113600903689162
138,Segment 3,2.871017198336695,4.018714298059493,11.036173299095983,11.036173602631774,1.0297970364104596,1.2666382096514746,0.0688787473422314,0.012009181404225536
139,Segment 1,2.852751635071181,3.81276643197799,11.036173593610856,11.036173609283203,1.6660837428099198,1.7633536793968154,0.01702481229821886,0.0
139,Segment 2,2.707187622786102,3.8566430831374485,11.036173607845402,11.036173609501496,1.668365760880194,2.0215600513620364,0.0,0.0
139,Segment 3,2.758138811466349,3.6456766564508096,11.036173601295223,11.036173609434524,1.692691638483866,2.093972070914642,0.0,0.0
140,Segment 1,2.762038869125469,3.989493401321008,11.036173393782377,11.036173605681403,1.5598082141102123,1.183947739577997,0.07219781403309508,0.0044227201807378325
140,Segment 2,2.6779365603184004,3.9704368366132465,11.036173492898781,11.036173607669337,1.4241304710772598,1.6651123097892295,0.07308662814601184,0.0022113600903689162
140,Segment 3,2.7040942743239866,3.932218429324239,11.036173467381051,11.036173607740388,1.4384459856694136,1.7993463353280685,0.08649711165100073,0.0
141,Segment 1,2.338103117995068,4.071352724525364,11.036173569204397,11.036173609059114,1.3933611858644572,1.8210131614842622,0.02717714673666172,0.0
141,Segment 2,2.678248139420926,3.8630880689309777,11.036173605639537,11.036173609474652,1.6186982081281618,1.8803314013585783,0.0,0.0
141,Segment 3,2.454340107852117,4.0569087032249,11.036173606272502,11.036173609480752,1.587613136471282,2.104612635375163,0.0,0.0
142,Segment 1,2.5626484664532403,4.024601245374714,11.03617358667568,11.036173609267315,1.4950004169333106,2.019391350652734,0.023522246627514683,0.0
142,Segment 2,2.531754790294714,4.030428451866539,11.03617358955982,11.036173609277602,1.3196208218187968,1.503071310469479,0.01375532714843209,0.0
142,Segment 3,2.625415119700264,3.9739546048853467,11.036173590727678,11.036173609318887,1.5925645986947954,1.770067342466626,0.01661247000557495,0.0
144,Segment 1,2.7328407746886616,3.6720669799512553,11.036173592803362,11.036173609374673,1.6828109167937642,2.0983337217962306,0.011189813886689557,0.0
144,Segment 2,2.7062481078136544,3.893532035462962,11.036173594542921,11.036173609339418,1.730978137364986,2.2323448645065525,0.012009181404225536,0.0
144,Segment 3,2.7080414434380935,3.682733720343614,11.036173336666765,11.036173605009148,1.6173964180979838,1.5610167828768309,0.10100404428237392,0.007909352606874673
145,Segment 1,2.5187756039147082,4.018729168649138,11.036173412537732,11.036173603926219,1.4541900743434792,1.0724316465778982,0.07882419072792707,0.0022113600903689162
145,Segment 2,2.2341611515358624,4.034562519758633,11.036173464084813,11.036173608136279,1.4367428403393183,1.8057152097735305,0.08160020959069456,0.0
145,Segment 3,2.525149632973971,4.034116728306542,11.036173581657934,11.036173609195874,1.47733963261051,1.804050109593642,0.03392758729162086,0.0
146,Segment 1,2.506611800354133,3.994916714662371,11.036171942537262,11.03617358314396,1.4588425292894578,1.6758681938300515,0.18064298808659277,0.03751996382479458
146,Segment 2,2.506611800354133,3.994916714662371,11.036171942537262,11.03617358314396,1.4588425292894578,1.6758681938300515,0.18064298808659277,0.03751996382479458
146,Segment 3,2.3045694981532234,3.990414898326131,11.036172549194173,11.036173590360297,1.3180901570229993,1.4470799735432902,0.16591967009827802,0.01763800866943288
148,Segment 1,2.341974834820883,4.003619294837946,11.036173420998471,11.03617360514875,1.293905088012457,1.0982071130142272,0.07206144943536652,0.0022113600903689162
148,Segment 2,2.341974834820883,4.003619294837946,11.036173420998471,11.03617360514875,1.293905088012457,1.0982071130142272,0.07206144943536652,0.0022113600903689162
148,Segment 3,2.4305239745518787,3.9242764458297814,11.036173595735542,11.036173609262045,1.6063882204120605,1.789398102692479,0.010337859973593662,0.0
149,Segment 1,2.792088737986844,3.7392954868742256,11.036173513932386,11.036173608318162,1.3466538246263284,1.5429793001526326,0.05171357798610539,0.0
149,Segment 2,2.7203117099092253,3.7096836481789484,11.03617359874849,11.036173609396627,1.3211953086783377,1.4199737238036416,0.012819239393831098,0.0
149,Segment 3,2.7583948531607843,3.790388955073732,11.036173603717252,11.036173609345424,1.5906147403954205,1.6368710029639713,0.003793230611743851,0.0
150,Segment 1,2.506808211523484,4.019128614260413,11.036172699643036,11.036173522477464,1.1828525828061704,0.8219295159429688,0.046203497513273385,0.0022113600903689162
150,Segment 2,2.397901711800319,4.012480789833301,11.036173553375079,11.036173608820427,1.4459503932105073,1.5608987876056417,0.041016247773386284,0.0
150,Segment 3,2.622915397720319,4.042100085119607,11.036173603609821,11.036173609388925,1.6569500788455125,1.7064849052972741,0.0044227201807378325,0.0
151,Segment 1,2.362170884763476,4.0229726347199435,11.036173575429563,11.036173609195828,1.360403297501098,1.6513724116919446,0.0277806736267327,0.0
151,Segment 2,2.5707564282966033,4.023802285354224,11.03617346641224,11.036173607044473,1.42806961645315,1.447336168150207,0.06300018640511405,0.0
151,Segment 3,2.2354675501087047,4.140029884054102,11.036173470661423,11.036173607312483,1.5299452217609584,1.3049538563154819,0.04990029354591077,0.0
152,Segment 1,2.1413920846884755,4.008944009731887,11.036173476553905,11.03617360880811,1.2394466569487894,1.94964169760592,0.0597905390200071,0.0
152,Segment 2,2.318059731352373,3.9970316275449904,11.036173567647804,11.036173609055595,1.2110679285641057,1.7270872187252246,0.021515373122681827,0.0
152,Segment 3,2.0513760463086967,4.0756481129757045,11.036173595558314,11.036173609402752,1.1111148481325341,1.8887518877193816,0.008755989452218726,0.0
153,Segment 1,2.551081590572878,4.015458759113233,11.036173353811062,11.036173602246054,1.475267544133763,1.134195136766115,0.07374541359812423,0.005375101133118786
153,Segment 2,2.772237829886121,3.8475146878498063,11.036173603454152,11.036173609394002,1.3412173810525057,1.6178445331368625,0.0022113600903689162,0.0
153,Segment 3,2.6808255812591075,3.9485434348393706,11.036173602704261,11.036173609445006,1.7844994673245007,1.9739901266215445,0.0022113600903689162,0.0
154,Segment 1,2.6344777040589813,3.958794298135345,11.03617358069655,11.036173609064829,1.3606083824160178,1.6339999115896746,0.02273414089796535,0.0
154,Segment 2,2.7433156483300865,3.979278117461592,11.036173569703003,11.0361736088353,1.435277070390707,1.5335374355117282,0.033298097722626874,0.0
154,Segment 3,2.700643790044343,3.9393767298699327,11.036173484529584,11.036173607492135,1.6463306022943578,1.7471417467486265,0.054010756478765305,0.0015818705213749345
155,Segment 1,2.5866524977930148,3.9006554643911984,11.036173478379478,11.036173606738263,1.4766052624719452,1.6087060793159726,0.09500671859419303,0.0022113600903689162
155,Segment 2,2.7607226573047043,3.773613775702227,11.036173602476106,11.036173609437938,1.4995618662434718,2.1087567539872385,0.0,0.0
155,Segment 3,2.587547415734984,3.8895969030527398,11.036173587002452,11.036173608863484,1.4549046080213608,1.3809933700123966,0.017278538430307418,0.0022113600903689162
156,Segment 1,2.563136972508614,3.817375684431403,11.036173471263215,11.036173608137394,1.551304374892169,1.737781913479486,0.09371212525482726,0.0
156,Segment 2,2.453667539459024,4.018971278195851,11.036173591761635,11.036173609343061,1.385029475886368,1.6669555444836641,0.014167669441076003,0.0
156,Segment 3,2.427297156550737,4.002873057411315,11.036173602994497,11.036173609466267,1.3534036254864694,2.0579403154306966,0.0015818705213749345,0.0
157,Segment 1,2.5490264251289907,4.008129883446759,11.036173106811056,11.036173602709129,1.3939803704596505,1.4994300188542338,0.08973935220604509,0.010750202266237572
157,Segment 2,2.649085587790666,4.036635481615882,11.036173382909244,11.036173606538643,1.3636849135212439,1.540726130275013,0.06998876184211887,0.003163741042749869
157,Segment 3,2.8127288638972217,3.9211451863810334,11.036173564470001,11.036173608858526,1.133706679153387,1.3852757219396405,0.0330809504462768,0.0
158,Segment 1,2.7861208008188907,3.8592131971372354,11.036173601467272,11.036173609433312,1.6848442587108974,2.031020271980148,0.003163741042749869,0.0
158,Segment 2,2.6248653454100395,3.8625068796506272,11.036173604583448,11.03617360946907,1.4714788270492447,1.8001398524325378,0.0,0.0
158,Segment 3,2.7982803590410814,4.028666138918801,11.036173574327762,11.036173608882827,1.330424356167397,0.9932110468954031,0.02101889698853282,0.0
160,Segment 1,2.7543003053051476,3.84237900505786,11.036173425118815,11.036173603386299,1.4107236467220587,1.2170501231282342,0.09083940910632968,0.0022113600903689162
160,Segment 2,2.7185965563858367,3.8500208223217007,11.036172695442584,11.036173597199085,1.139867732165844,1.0192257261996396,0.08830913213406417,0.014930172444914958
160,Segment 3,2.825516812785679,3.7862666355269052,11.036173595500886,11.03617360909548,1.8393114715286194,1.4853511808036384,0.01012071269724359,0.0022113600903689162
161,Segment 1,2.3960348416165838,4.044962868560556,11.036173316895688,11.036173605774424,1.4540647345408544,1.7854022869600747,0.05924628111084424,0.005375101133118786
161,Segment 2,2.292102786244599,4.025883921091487,11.036173500545399,11.036173608379373,1.3677216619834496,1.9822872297841925,0.05361504937842578,0.0
161,Segment 3,2.7033320399681293,3.9298998402281837,11.036173569101166,11.036173609041867,1.2448289461021471,1.5869844389012846,0.031437258296665625,0.0
162,Segment 1,2.4987169453335443,3.983038499178411,11.036173603081401,11.036173609464084,1.3142130051180636,1.9980173420724754,0.005375101133118786,0.0
162,Segment 2,2.488496175986291,4.034056221905189,11.03617360229595,11.036173609445585,1.1284210886420112,1.8080087267194342,0.004586995403569456,0.0
162,Segment 3,2.4551910624433138,3.987836386161081,11.036173599384023,11.03617360938826,1.31868342730439,1.5404330338314758,0.005681699318725797,0.0
163,Segment 1,2.8357276191209535,3.757255258454139,11.03617322264211,11.036173604195746,1.81177924685369,2.0736684706181263,0.22352595368431583,0.005375101133118786
163,Segment 2,2.7683973304642167,3.7502385249146637,11.03617359510065,11.036173609349792,1.611965600168501,1.847494778252355,0.014131090585337512,0.0
163,Segment 3,2.688989495482388,3.7044608790424367,11.036173557604195,11.03617360883888,1.5270952857407696,1.752005340030431,0.04373638473550559,0.0
164,Segment 1,2.373465918334192,4.020592407041093,11.036172171060501,11.036173592580102,1.191313305219131,1.6141017824821118,0.19111237074865295,0.02302940300033163
164,Segment 2,2.7188470470101636,3.9100051394676507,11.036173441622498,11.036173607363637,1.468407201337009,2.0297982527153824,0.11820278332587926,0.0
164,Segment 3,2.2831093469587955,4.038470841248091,11.03617345475983,11.036173607820988,1.3976080446770511,1.471863600907814,0.08018359690520009,0.003163741042749869
165,Segment 1,2.5302932652706103,4.0066007063561475,11.036170257525775,11.036173284112248,1.0473464963077728,0.8099343781774341,0.10785587720974932,0.0022113600903689162
165,Segment 2,2.0154228987656793,4.035606398019,11.036173400723339,11.036173607942686,1.314671697966864,1.8006434039522428,0.10372719109162294,0.0
165,Segment 3,2.496948009857022,3.9302981504020704,11.03617353844801,11.036173608660349,1.3946229446271754,1.3726860339648683,0.02268526130462547,0.0
166,Segment 1,2.4819218601269277,4.001195322247765,11.036173303060924,11.036173601745505,1.462004823514254,1.5252660000473668,0.08554274683506334,0.006634080271106749
166,Segment 2,2.61158836152701,4.000848372033986,11.03617314136897,11.036173590474595,1.5039094923689884,1.1304170421803785,0.12010249154828352,0.00695697165449372
166,Segment 3,2.746171693592441,3.9848601137878927,11.036173582385612,11.036173609190252,1.365254016794601,2.0444496318816943,0.025711636499139177,0.0
167,Segment 1,2.6308181407509457,3.610217913311683,11.03617309425174,11.036173603652443,1.825403344575455,1.7547519514940213,0.1618231497720569,0.00695697165449372
167,Segment 2,2.6509456824375275,3.585010060144716,11.036173345204677,11.036173606795906,1.7456663812178812,2.0862549394644727,0.1782723271678491,0.0015818705213749345
167,Segment 3,2.4669721577604484,3.5361141011492303,11.036173471971342,11.036173607946463,1.5740044023032334,1.9067622761009566,0.10562689863525661,0.0
169,Segment 1,2.4182857391362025,4.009188787721424,11.036173385894205,11.036173607309799,1.431632836593391,2.0198314256455743,0.1087108402912044,0.0
169,Segment 2,1.9427425003542105,3.9586526495943692,11.036173231310382,11.036173590587891,1.4202539229746678,0.8149520189449497,0.06696768575666881,0.0022113600903689162
169,Segment 3,2.2458888575988345,4.037519973079267,11.036173599787308,11.036173609413286,1.383187838883682,1.5403323557182986,0.008538842175868656,0.0
